start_time,total_distance,avg_speed,total_elapsed_time
2014-02-17 06:06:54,3.56640966754,7.80467072298,0.465368611111
2014-02-20 06:15:10,3.56361349718,7.22306728704,0.493797222222
2014-02-23 06:38:17,26.3790339418,6.69067644953,3.94662416667
2014-03-10 05:57:12,1.99803149606,7.6011095204,0.262885833333
2014-03-11 06:33:36,3.58229191521,7.84493557623,0.463683611111
2014-03-13 06:28:06,5.29352332379,7.49821045097,0.719669722222
2014-03-15 07:37:27,9.42525028832,7.52281675018,1.25400361111
2014-03-19 06:31:45,5.26453635767,7.58321403006,0.717227222222
2014-03-20 06:19:47,5.28056152072,7.38860057265,0.736262777778
2014-03-21 06:28:38,5.1818939891,7.50939513243,0.725295277778
2014-03-22 06:33:04,5.13409190328,7.62347888332,0.705471666667
2014-03-23 06:32:00,5.21513113418,7.20964566929,0.736220555556
2014-05-06 06:15:19,4.6962551201,7.11793128132,0.664339444444
2014-05-07 15:32:35,2.7244206335,8.03283822477,0.339540555556
2014-05-08 06:03:45,4.80561644993,7.33044022906,0.656291944444
2014-05-11 07:54:45,1.78057021992,7.71519327129,0.255836388889
2013-09-14 06:05:07,13.0545240794,6.39316392269,2.05351138889
2013-09-28 06:12:28,20.0200640758,5.91445955619,3.39773972222
2013-10-05 06:09:33,18.768895898,6.03078024338,3.12300222222
2013-10-12 10:42:38,2.85196949813,7.73532569792,0.368933888889
2013-10-19 11:52:20,7.5043247435,6.74212598425,1.11745416667
2014-02-15 06:07:07,3.58531177921,7.17609162491,0.500176388889
2013-10-20 11:29:01,3.67676519128,6.50053686471,0.5659175
2014-01-11 10:02:35,5.22256273364,7.65479599141,0.702049722222
2014-01-12 09:14:38,14.6130100215,6.98818897638,2.10539583333
2014-01-18 08:34:09,9.84189210013,7.32372942018,1.345475
2014-01-19 09:41:20,9.85556226636,7.2342519685,1.37151027778
2014-01-22 05:57:14,5.19652106697,7.82256621331,0.679842222222
2014-01-25 09:03:22,15.5463530482,6.93226556908,2.25313861111
2014-02-01 07:12:03,9.14585694544,7.02397995705,1.38358694444
2014-02-02 10:04:49,7.37910602084,7.04634931997,1.05274472222
2014-02-04 06:04:55,5.14007570787,7.62347888332,0.718220555556
2014-02-06 06:07:20,5.24587036706,7.69506084467,0.721193888889
2014-02-09 08:21:18,20.0088980355,6.96805654975,2.91512472222
2014-02-17 06:06:54,3.56640966754,7.80467072298,0.465368611111
2014-02-20 06:15:10,3.56361349718,7.22306728704,0.493797222222
2014-02-23 06:38:17,26.3790339418,6.69067644953,3.94662416667
2014-05-14 06:31:33,3.71119536904,7.56979241231,0.496808611111
2014-05-17 06:26:43,4.64411586336,7.59887258411,0.6118475
2014-05-24 07:51:17,3.52541159628,7.13135289907,0.507995555556
2014-05-25 07:17:15,3.22296538217,7.83598783107,0.43709
2014-05-31 08:22:49,6.70986439195,6.95016105941,0.969857777778
2014-06-05 17:40:58,3.56447720313,7.60782032928,0.485458055556
2014-06-07 08:30:09,6.30678711326,7.06871868289,0.923785277778
2014-06-14 08:26:23,6.52727446711,7.04858625626,0.932785277778
2014-06-22 10:50:03,3.15109759007,5.50957408733,0.572363055556
2014-06-23 18:13:44,5.34080967152,6.70633500358,0.797149444444
2014-06-26 17:30:26,4.20739133461,7.41544380816,0.568050277778
2014-07-02 18:15:08,5.19255671876,7.06424481031,0.735542777778
2014-07-04 07:59:14,5.55390270818,6.91213314245,0.804279166667
2014-07-07 17:22:30,5.26042288038,7.207408733,0.729955277778
2014-07-08 17:06:49,4.89261463056,7.03069076593,0.704291111111
2014-07-10 17:49:32,5.02841530462,7.24767358625,0.705718333333
2014-07-14 17:58:46,4.31829987871,7.26109520401,0.595222222222
2014-07-15 17:47:13,4.29758957687,7.65255905512,0.562292222222
2014-07-19 07:20:42,9.88220666309,7.16267000716,1.4097775
2014-07-20 09:38:57,3.32301857154,4.96823550465,0.6690725
2014-07-22 18:00:14,4.6065104788,7.62347888332,0.604508888889
2014-07-26 07:06:41,9.70258689255,7.1492483894,1.358765
2014-08-02 07:51:19,9.72290573053,7.05306012885,1.37981027778
2014-08-04 18:13:09,3.92477307524,7.12911596278,0.550899166667
2014-08-09 06:58:53,9.74579083154,7.00608446671,1.39195527778
2014-08-19 17:56:57,4.00299749463,7.63242662849,0.52504
2014-08-25 18:09:56,4.08331593494,7.44899785254,0.5491275
2014-08-30 07:02:59,9.72208552056,7.20293486041,1.36828027778
2014-09-06 07:50:06,9.64706116281,6.94568718683,1.39038111111
2014-09-10 18:15:18,4.11485052295,7.35728346457,0.559805277778
2014-09-13 11:13:02,5.77976492285,7.4042591267,0.8089425
2014-09-27 06:48:23,9.75189269665,6.56764495347,1.48627305556
2014-10-04 08:57:49,4.8684557186,7.61229420186,0.640143611111
2014-10-05 11:47:09,15.5964790623,16.8664996421,0.925197777778
2014-10-10 17:47:21,4.22989739919,7.32596635648,0.578112222222
2014-10-18 07:07:17,9.7426404796,7.0955619184,1.39069638889
2014-10-19 09:54:03,6.23309248986,7.13582677165,0.882045277778
2014-10-20 05:44:36,0.568181818182,1.4070329277,0.395655833333
2014-10-22 05:43:32,0.582386363636,1.47861488905,0.375898055556
2014-10-24 05:38:47,0.568181818182,1.44058697208,0.38817
2014-10-26 07:13:17,9.78018372703,7.14253758053,1.3855
2014-10-29 05:41:42,0.724431818182,1.49427344309,0.486460833333
2014-10-31 05:46:07,0.767045454545,1.55019685039,0.493237777778
2014-11-01 07:57:46,0.0,0.0,0.00931388888889
2014-11-01 08:00:25,9.32809890241,7.22754115963,1.29967638889
2014-10-31 05:46:07,0.767045454545,1.55019685039,0.493237777778
2014-10-31 05:46:07,0.767045454545,1.55019685039,0.493237777778
2014-10-31 05:46:07,0.767045454545,1.55019685039,0.493237777778
